case_id,item_code,unit_id,level,level_num,condition,model,model_display,status,natural_label,natural_support,probe_label,probe_support,natural_sufficiency,explicit_sufficiency,natural_evidence_bridge_status,explicit_bridge,natural_confidence,stimulus_chars,stimulus_sha256,natural_margin_1_9,natural_margin_1_9_exact_available,natural_margin_1_9_censor_type,probe_margin_1_9,probe_margin_1_9_exact_available,probe_margin_1_9_censor_type,natural_probe_label_match,natural_candidate_coverage_count,natural_candidate_coverage_complete,probe_candidate_coverage_count,probe_candidate_coverage_complete
CASE_035,A1,UNIT_009,B0,0,no-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,1.0,641,eef96dccf4b33ea2598ebfdadd7b3f6c3b141756c9af341083030ed4e0163001,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,1,False
CASE_035,A1,UNIT_009,B1,1,placebo,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.9,678,78e9af9c62b52c8372cab27d9074adb8f56880188d99a5eaf03b24d618bc57ba,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,1,False
CASE_035,A1,UNIT_009,B2,2,weak-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,weak,0,0.6,654,34ce47c62f79063da13b827127b347f38d607f479892d478ef17974b2fb3e1de,-47.75,True,,-34.75,True,,True,3,True,3,True
CASE_035,A1,UNIT_009,B3,3,explicit-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,0.95,668,b4dac7a5c7da81fe76788bbd4a9f4dab23f7bb5d19c82aa0333bddb9e18769eb,40.75,True,,,False,lower_bound_selected_1_missing_9,True,3,True,1,False
CASE_035,A1,UNIT_009,B4,4,corroborated-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,0.95,674,e005866a64f0f85ae9c392704a4cdcac8b090c6b23db5518635c11ec8cf462c8,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_035,E2,UNIT_010,B0,0,no-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.8,632,45a88752db1434224f7d871b0acc8dc3486f5d260ffad908e834923ebe830b1e,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,2,False,2,False
CASE_035,E2,UNIT_010,B1,1,placebo,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.0,673,c911d199e23bec275ab92e010bf8134602432c8f1eee710cee662131ac5c9842,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,2,False,2,False
CASE_035,E2,UNIT_010,B2,2,weak-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,weak,0,0.6,688,226967262edf43d0e37aa3482da0c3099e1608165eb248d36f87208e2ce4c621,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,2,False,2,False
CASE_035,E2,UNIT_010,B3,3,explicit-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,0.95,659,abc110b83c6fbf27ef182b50bdb5390a9545d69f051cee0a36f43b8a77543dd1,,False,lower_bound_selected_1_missing_9,32.5,True,,True,1,False,3,True
CASE_035,E2,UNIT_010,B4,4,corroborated-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,1.0,704,8c5a7a5d9c7dd1c0ab5c4eabdb540750b3f18f88f672e1dc0a099b8ed766f667,26.25,True,,,False,lower_bound_selected_1_missing_9,True,3,True,2,False
CASE_081,A1,UNIT_016,B0,0,no-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,1.0,629,a4654f10d94241603ab73bd4f182060b1b24a220c2cbb430049b3472d8738d19,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,1,False
CASE_081,A1,UNIT_016,B1,1,placebo,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,1.0,666,2bfe4007bfab3e90e5145e46f9b0db13f80e7d719363db2184581c11f4e34247,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,1,False
CASE_081,A1,UNIT_016,B2,2,weak-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.8,649,f1d0bb61056959e5d0a2181c2576d3bc8114f281b19cd9c4c8f2e3acd9f339d7,,False,upper_bound_selected_9_missing_1,-37.75,True,,True,2,False,3,True
CASE_081,A1,UNIT_016,B3,3,explicit-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,explicit,1,0.95,647,331817b2325f7064d68332c7af413eb1c93750fe7ca11fbec9c0565ed9ae2ee1,50.75,True,,,False,lower_bound_selected_1_missing_9,True,3,True,1,False
CASE_081,A1,UNIT_016,B4,4,corroborated-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,0.95,669,fe2c0443bbff968820e2bc155b1bf243f56ee7fdda8001c54a9671af80e04902,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_081,A2,UNIT_017,B0,0,no-link,seed,Doubao/Seed,ok,9,0,9,0,sufficient,1,none,0,0.9,662,593f59de058ff6088a1fedaa97b4ad59369722d7e0e34f7d9a12e38072a7d35d,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,2,False,2,False
CASE_081,A2,UNIT_017,B1,1,placebo,seed,Doubao/Seed,ok,9,0,9,0,sufficient,1,none,0,0.9,703,6a0a9e24ebcfe952e3b1bd65964b911537e45a93b6bc6ec29fd456f104769eb1,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,2,False,2,False
CASE_081,A2,UNIT_017,B2,2,weak-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.9,711,011526f569ee07bf40076fadca44311828da92e1193c9a6104e684601f929ddc,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,2,False
CASE_081,A2,UNIT_017,B3,3,explicit-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,explicit,1,1.0,678,86a111d11a73638406c0ff4b7221de3652e51a5afe0119bb721caba9c241451b,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_081,A2,UNIT_017,B4,4,corroborated-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,0.99,717,03c3acdd6568b730b40ea2665f2e73382e6497f31892ae8a386f29aa56dbd028,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_081,E2,UNIT_018,B0,0,no-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.9,626,15657aa7c6b149ef3ea535be7e3700942193fc02eb8fb06a9892674ecbd18643,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,1,False
CASE_081,E2,UNIT_018,B1,1,placebo,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.9,667,2b241fd52da5248822b483ee0e54019e5cf5f2ab873f67745aa5ecace7647384,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,2,False,1,False
CASE_081,E2,UNIT_018,B2,2,weak-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,weak,0,0.9,682,844290147ddddb01bc5e4e43e9755e749960d73a9db04247b37b90d78631ca98,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,1,False
CASE_081,E2,UNIT_018,B3,3,explicit-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,explicit,1,1.0,643,7d73e72fcc0e4905186fd18598eec0cfdd9e5ee6482103d8b9c2e89c65e7c8b1,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_081,E2,UNIT_018,B4,4,corroborated-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,0.95,688,ea2b0fecebdd6d91c5d6e7f02852fc9c6b37ec707a8eee50aff5b9b62515c7b5,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_081,F1,UNIT_019,B0,0,no-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.6,642,dfc7243e7facb8a7419e49b6c4113a87061a142524b86d41fc194a0fc11273a2,-23.625,True,,-21.125,True,,True,3,True,3,True
CASE_081,F1,UNIT_019,B1,1,placebo,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,weak,0,0.8,679,591f93f9e69319a432f9d390561774a9223dc2896c42c94ab104f271672c0bfa,-29.75,True,,-16.75,True,,True,3,True,3,True
CASE_081,F1,UNIT_019,B2,2,weak-link,seed,Doubao/Seed,ok,9,0,1,1,insufficient,0,weak,0,0.6,641,736d8af5be1e4281729aebd27c6a9a2e306daebd73b8ac38b77dc932e69e53bf,-4.23583984375,True,,10.499972462654114,True,,False,3,True,3,True
CASE_081,F1,UNIT_019,B3,3,explicit-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,0.95,662,ccf0c36e83f60b4d9463e06e08fe02f1af720d0cc7de3806f6333c93eb8b0684,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_081,F1,UNIT_019,B4,4,corroborated-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,1.0,670,9dfd12cad75e66b01cb043a9526cfdd7e83feae41a754ce8ae1540d9cf9e0522,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_110,A1,UNIT_021,B0,0,no-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,1.0,616,0d74cbd7067ddbc540585bd0c9122e8c085444d5a2586c36adef895e2e47bbd3,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,1,False
CASE_110,A1,UNIT_021,B1,1,placebo,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.9,653,52db15ec50349e412ab660ffbfb464fff9727651631d837eb9de1857327a8f94,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,1,False
CASE_110,A1,UNIT_021,B2,2,weak-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.9,642,87899f98c9392c77f8bc609d5e595cff3cab38af20805ce809304d77ec67a4c3,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,1,False
CASE_110,A1,UNIT_021,B3,3,explicit-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,0.95,653,69a375f185879135f66df2a1e6df2de05ef512ee9050e46688ad37a212dcbb71,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_110,A1,UNIT_021,B4,4,corroborated-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,1.0,658,f080278f8d0b18ca31fdafcc00a04b9dfdef5539c2610917751c06e2b90ea931,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_110,A3,UNIT_022,B0,0,no-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.0,625,5bbb30b96a629447e2815f03bc2f48f12fc853be3ecf23b7df385db1fbe59604,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,2,False,2,False
CASE_110,A3,UNIT_022,B1,1,placebo,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.0,666,d1e4b0c1ae86562bfb29395ff1971997d308ee3deab1c75a8a0e581496f731de,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,2,False,2,False
CASE_110,A3,UNIT_022,B2,2,weak-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.6,674,e4ad62cfaf4d36f11a5a49eca67341af97d4ffdb55c4ee54d644b362c760ade8,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,1,False
CASE_110,A3,UNIT_022,B3,3,explicit-link,seed,Doubao/Seed,ok,0,0,9,0,sufficient,1,explicit,1,0.9,635,a07bcddc45472d39bc18d722f5181a5b0dbe5aa7e6be11d898678c1c2f7c02ee,-24.5,True,,-36.2499977350235,True,,False,3,True,3,True
CASE_110,A3,UNIT_022,B4,4,corroborated-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,0.95,672,b37fdc5178846c66b8fec54e4bfa2e9ff4a389d80d10d54a31f050b288b4d9be,19.75,True,,11.74999213218689,True,,True,3,True,3,True
CASE_110,E1,UNIT_023,B0,0,no-link,seed,Doubao/Seed,ok,9,0,9,0,sufficient,1,weak,0,0.9,612,bbf0f9f1c7f2c658f6c0acb72f853640623571d6ba77319af0a014bef2079e1a,-32.5,True,,-48.0,True,,True,3,True,3,True
CASE_110,E1,UNIT_023,B1,1,placebo,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,weak,0,0.8,653,230ccb9e789202be703e1787fa3edefe52599bd44031a318883045c374708807,-12.74999713897705,True,,-12.24999475479126,True,,True,3,True,3,True
CASE_110,E1,UNIT_023,B2,2,weak-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,weak,0,0.6,663,6e936728d2fafac28537647f9eeecb90aafd54c1d906023997f8ce771c7402ba,-31.25,True,,-47.75,True,,True,3,True,3,True
CASE_110,E1,UNIT_023,B3,3,explicit-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,1.0,643,45621b6c2483d5a91c62d07710b3da2a80bd2ecffb4163dc3a9fca82221b9709,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_110,E1,UNIT_023,B4,4,corroborated-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,1.0,686,956cc60418db91fcf5a32ffd6a1c20d6e70579e1777e9e491e02e6414deb4589,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_116,A1,UNIT_024,B0,0,no-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,1.0,629,14c9786ebcc4ede05f296838ebf3bf0ec5bfd047da1bde7ea0f6d12fcbe12f00,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,1,False
CASE_116,A1,UNIT_024,B1,1,placebo,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,1.0,666,ea56fda81e015d9ba388c3290ff72d908d4506f6333f65418913c488f3e502ac,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,1,False
CASE_116,A1,UNIT_024,B2,2,weak-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,weak,0,0.3,660,96b1d8015110c79083fc9a69f4e9114653e881eb5c822b2d39ee72d634aabfd8,-15.74999988079071,True,,-9.499925136566162,True,,True,3,True,3,True
CASE_116,A1,UNIT_024,B3,3,explicit-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,explicit,1,0.9,690,61e9180fe13261c97dc4f128bf560fe54b8ed00fe7ab639fe12a0b50e713c76a,3.50146484375,True,,7.499446868896484,True,,True,3,True,3,True
CASE_116,A1,UNIT_024,B4,4,corroborated-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,0.95,736,4c4bc4617d2fc621310797d369ed6c7478aab71968a2c0eb782278fdb2551256,20.125,True,,6.248069763183594,True,,True,3,True,3,True
CASE_116,C4,UNIT_025,B0,0,no-link,seed,Doubao/Seed,ok,9,0,0,0,insufficient,0,none,0,0.6,640,6d8d5e550ada3d005f80a21efea5f49b3b90cf1f73d1b39b35a950abedaf0b13,,False,upper_bound_selected_9_missing_1,,False,missing_1,False,1,False,2,False
CASE_116,C4,UNIT_025,B1,1,placebo,seed,Doubao/Seed,ok,0,0,0,0,sufficient,1,explicit,1,0.9,677,2d5b028fbf2c2601b8405ff7b923528d39859abcdd48cfbfe4dfe6c8a001d72c,,False,missing_1,,False,missing_1,True,2,False,2,False
CASE_116,C4,UNIT_025,B2,2,weak-link,seed,Doubao/Seed,ok,0,0,0,0,sufficient,1,weak,0,0.9,648,e6e269759e20514532a7ae5728ffac2e0e0ab908fe0d88917a1ac7180813d845,,False,missing_1,,False,missing_1,True,2,False,2,False
CASE_116,C4,UNIT_025,B3,3,explicit-link,seed,Doubao/Seed,ok,0,0,9,0,sufficient,1,none,0,0.8,657,feb201a3bc4fb54b8ce49d19c6645e204b60f31b7f3e810e865656f79f110267,-8.74609375,True,,-30.0,True,,False,3,True,2,False
CASE_116,C4,UNIT_025,B4,4,corroborated-link,seed,Doubao/Seed,ok,0,0,9,0,sufficient,1,explicit,1,0.9,665,da9d851c19389676fd7ea72302051242c1ef9af6d14a5f4e4d08b21c9e0c6f9e,-9.0,True,,-28.499796867370605,True,,False,3,True,3,True
CASE_116,E2,UNIT_026,B0,0,no-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,weak,0,0.9,637,f2f1b37f03c3837e875cfaac87549aeda6536f692b284f616ce884b287b45c82,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,2,False,2,False
CASE_116,E2,UNIT_026,B1,1,placebo,seed,Doubao/Seed,ok,9,0,9,0,sufficient,1,none,0,0.9,678,19b230835dbb1c38064a2c0e54f15770317a2ed68a8ba3d49edf6902e23e1fbe,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,2,False,2,False
CASE_116,E2,UNIT_026,B2,2,weak-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,weak,0,0.6,693,6e58e1e922a1d89f16df4193fb88a05954bd9e0614f7af323798387c5a62d9f9,-49.5,True,,,False,upper_bound_selected_9_missing_1,True,3,True,2,False
CASE_116,E2,UNIT_026,B3,3,explicit-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,1.0,661,b7b68f32a1498065199487b104f8d89a7a4023bfab6fbba10aa22bfc69af9a14,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_116,E2,UNIT_026,B4,4,corroborated-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,1.0,706,6b42a84cc177d566785b99bfdf23beebd69e601bdce50ea0dea91747ad83d68c,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_116,F1,UNIT_027,B0,0,no-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.9,639,8006ad45e2dd04e0b2a29977aa418595aa66afa874b556ba31d7c45e7d2e8efd,,False,upper_bound_selected_9_missing_1,-44.0,True,,True,2,False,3,True
CASE_116,F1,UNIT_027,B1,1,placebo,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.9,676,f30f67600980837cdae0d621b56fbcbb5335c949c3a10d44de6254db301b1b72,,False,upper_bound_selected_9_missing_1,-51.5,True,,True,2,False,3,True
CASE_116,F1,UNIT_027,B2,2,weak-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.0,641,69b9249fb31806e2d29e97e384eb15f13bf655dd63eb88b7bd5ac9d30f250eaa,-18.99999213218689,True,,-17.999664306640625,True,,True,3,True,3,True
CASE_116,F1,UNIT_027,B3,3,explicit-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,explicit,1,0.95,665,f8cbede2f90b7260c5384717b79b1d3a37252a5eb379f88fe59ef934a37136b6,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_116,F1,UNIT_027,B4,4,corroborated-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,1.0,679,d376121cec70e1efb3b7420bff954892a7c4432d7069394049fa60f94e9aa8ed,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_127,A4,UNIT_028,B0,0,no-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.9,632,88f82e2f28dff143460e0b07e5c865a87f500c85c5ab7efece70ecc4dcbd0322,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,1,False
CASE_127,A4,UNIT_028,B1,1,placebo,seed,Doubao/Seed,ok,9,0,9,0,sufficient,1,none,0,0.9,669,faa67947e7705a5d59d1ab9508438514ff123bf08a4229074193198f5391a443,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,1,False
CASE_127,A4,UNIT_028,B2,2,weak-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,weak,0,0.6,651,636ff38e84adf7d294a48e75850b53eec5b20de5e9be664fd66242073595e1f7,-44.0,True,,-47.25,True,,True,3,True,3,True
CASE_127,A4,UNIT_028,B3,3,explicit-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,1.0,646,0bfdc911f8962f1edfbc478228fe66cf0acc9a40354cf46168ae69dc94957195,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_127,A4,UNIT_028,B4,4,corroborated-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,1.0,668,a232776b660b38704186f0b2cab1e03d20442144687dbdd0dcbba182c87b3240,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_159,A1,UNIT_032,B0,0,no-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,1.0,636,2bd047c1821453b0df7fa5162dd09293d30d22ef8636782ab57d393a345f243e,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,1,False
CASE_159,A1,UNIT_032,B1,1,placebo,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.9,673,be5f957a899d256bd3826159c740c23f8ca8f4e9daef165a264d9fd810a68dc0,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,1,False
CASE_159,A1,UNIT_032,B2,2,weak-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.9,640,10b22d5ffd74837acfbea2f8895ca511cf7d6b0836a0cea22f4359b1fcc3ded0,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,1,False
CASE_159,A1,UNIT_032,B3,3,explicit-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,explicit,1,1.0,664,d33c79ed672e08568922fa3e43578e58bdc3e76012b302c1ce084108cf52ec09,53.0,True,,,False,lower_bound_selected_1_missing_9,True,3,True,1,False
CASE_159,A1,UNIT_032,B4,4,corroborated-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,0.95,660,7fbd9049b22e1810c76c2347abd5321323a9bffac4402dcb334943bd33bcfd97,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_159,A2,UNIT_033,B0,0,no-link,seed,Doubao/Seed,ok,9,0,9,0,sufficient,1,none,0,0.9,651,f4dbe605d70ed798ef08c486c0e05117d1cf0099bbba34eee45e75e90e9b6731,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,1,False
CASE_159,A2,UNIT_033,B1,1,placebo,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.9,692,a32fcc042ff8347cbe61e44a9a2a28390fccce9a9875205332bb5cad733ea067,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,1,False
CASE_159,A2,UNIT_033,B2,2,weak-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.9,700,d3973cc547be9c56380e4b3453fe800fc81b7e3382b669d640a0c7bfd3d3fc63,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,1,False
CASE_159,A2,UNIT_033,B3,3,explicit-link,seed,Doubao/Seed,ok,1,1,0,0,sufficient,1,explicit,1,1.0,669,1efe1f9b0b0cf8f6ee66f2caaa3e8ea56e1a5e9fd967505b0598d5f54a443f79,17.68798828125,True,,5.375,True,,False,3,True,3,True
CASE_159,A2,UNIT_033,B4,4,corroborated-link,seed,Doubao/Seed,ok,0,0,0,0,sufficient,1,corroborated,1,0.95,708,33d12e209dfd3965325d4a0e067419c0f6915c92ddb116671851470f9041588a,21.6875,True,,22.25,True,,True,3,True,3,True
CASE_159,A4,UNIT_034,B0,0,no-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,weak,0,0.6,652,0451949c78e67c4008383276a38a659132a013ffb6b6591ec5d35c7768f15a2d,-4.74139404296875,True,,,False,upper_bound_selected_9_missing_1,True,3,True,2,False
CASE_159,A4,UNIT_034,B1,1,placebo,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,weak,0,0.6,689,62de22c25e3dc8626b70d0d00c8e185b90ac865a20a3cb12ff12176f8219666a,-3.50146484375,True,,-2.24365234375,True,,True,3,True,3,True
CASE_159,A4,UNIT_034,B2,2,weak-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,explicit,1,0.9,665,d04644b1ead7cc36bf7b3f79dca89dc4e892836d523678f3e4dd934238f47190,11.999993801116943,True,,7.749568939208984,True,,True,3,True,3,True
CASE_159,A4,UNIT_034,B3,3,explicit-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,explicit,1,1.0,659,fcb6c9dd1e3934868bd47ee46c3ddad4ece984052e861f8f0570300c4f5de3d1,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_159,A4,UNIT_034,B4,4,corroborated-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,1.0,696,4cb2615e91f7eaf2bc9329550d06781e894a316feab4f8caf1698ccddf921ea8,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_179,A1,UNIT_035,B0,0,no-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,1.0,628,5fd7e1bc8de55edc21eb20071e64cf05b8f64fea7c4508788cf5533bb26b7060,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,1,False
CASE_179,A1,UNIT_035,B1,1,placebo,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,1.0,665,d584157f1d617d97463aaf319512352f71c8c91ecad539c91dbd7d0dbad0008e,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,1,False
CASE_179,A1,UNIT_035,B2,2,weak-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.6,699,6d6948be7cd95e6eb9b08ab465ae6f83f1a9cfd8390d0ba1020db04eeedc1759,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,1,False
CASE_179,A1,UNIT_035,B3,3,explicit-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,explicit,1,0.9,651,593935239ebb857194082fb51cebb71c8ae8184f419d07a03ac28b9702bda686,9.249904155731201,True,,6.999088287353516,True,,True,3,True,3,True
CASE_179,A1,UNIT_035,B4,4,corroborated-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,0.95,693,0bece4a42339eaffd74cb9e7c52a23cf172e3a268d17163d04eaf24ddeb1d9a4,25.875,True,,22.625,True,,True,3,True,3,True
